AccountID,ClientID,AccountType,Balance,OpenDate
8348,9537,Retirement,468519.36,2021-03-22
8349,5524,Brokerage,27535.39,2021-07-29
8350,4860,Retirement,288136.39,2024-01-03
8351,5819,Brokerage,478381.78,2025-02-10
8352,835,Brokerage,68299.4,2022-04-14
8353,303,Retirement,358044.06,2021-11-10
8354,5736,Retirement,232587.82,2021-10-15
8355,5164,Retirement,455192.0,2023-12-27
8356,4167,Brokerage,404782.49,2022-08-30
8357,2278,Savings,123374.14,2021-06-24
8358,6764,Savings,41882.19,2024-12-29
8359,9998,Brokerage,280573.87,2025-02-13
8360,2614,Retirement,158317.81,2025-03-21
8361,8545,Brokerage,128378.79,2022-06-12
8362,7056,Savings,145049.4,2021-06-09
8363,676,Brokerage,417199.7,2024-06-14
8364,6855,Brokerage,217043.58,2020-12-19
8365,1841,Retirement,24920.53,2024-11-22
8366,7011,Brokerage,79541.31,2024-07-21
8367,5948,Brokerage,164491.19,2020-09-29
8368,3313,Savings,327501.64,2024-05-25
8369,3084,Retirement,370216.37,2021-02-17
8370,7375,Retirement,89169.97,2025-04-03
8371,3060,Savings,9223.27,2024-03-19
8372,9438,Retirement,146080.17,2020-09-01
8373,1135,Retirement,181838.02,2021-10-20
8374,518,Brokerage,191125.73,2021-02-01
8375,7359,Savings,13266.94,2025-02-05
8376,9001,Retirement,275006.07,2022-07-03
8377,9072,Brokerage,220033.73,2025-07-05
8378,3346,Brokerage,376346.98,2022-09-24
8379,6654,Savings,313445.13,2021-05-29
8380,1693,Brokerage,379224.4,2025-06-18
8381,8900,Brokerage,399683.21,2020-12-12
8382,6936,Savings,328784.36,2024-08-04
8383,5800,Retirement,475872.73,2023-10-03
8384,2239,Brokerage,389627.78,2023-05-10
8385,6272,Retirement,190164.14,2023-08-25
8386,6698,Retirement,184891.97,2022-02-21
8387,7595,Savings,407380.79,2021-12-19
8388,6266,Brokerage,162101.4,2021-04-09
8389,783,Savings,127049.12,2025-05-23
8390,5784,Brokerage,371062.84,2021-10-12
8391,1274,Savings,432800.25,2021-09-08
8392,5009,Brokerage,396118.67,2025-06-01
8393,9398,Savings,280216.61,2024-09-28
8394,5836,Retirement,440807.38,2021-01-06
8395,9505,Savings,441492.68,2023-12-04
8396,8432,Retirement,55502.04,2021-10-02
8397,2364,Savings,168897.42,2022-01-07
8398,5488,Brokerage,121696.57,2024-06-24
8399,8663,Savings,428452.48,2024-11-01
8400,5282,Savings,163449.35,2024-03-16
8401,184,Brokerage,88757.2,2023-03-05
8402,8873,Retirement,165360.51,2020-10-10
8403,9248,Brokerage,266044.9,2021-11-23
8404,2002,Savings,394786.09,2024-11-21
8405,8669,Brokerage,388370.89,2023-06-28
8406,3043,Savings,427406.12,2024-03-18
8407,9908,Brokerage,424351.5,2023-03-25
8408,5552,Brokerage,2632.01,2021-06-29
8409,7096,Retirement,105753.46,2025-06-15
8410,246,Savings,333725.81,2023-01-11
8411,3687,Brokerage,109633.5,2020-11-01
8412,8640,Retirement,4373.08,2022-04-08
8413,7058,Savings,234751.96,2021-07-03
8414,6584,Savings,66871.81,2024-07-16
8415,1068,Savings,431858.26,2020-09-26
8416,2016,Savings,3775.82,2022-02-25
8417,209,Retirement,439981.11,2025-03-02
8418,9481,Retirement,12676.92,2024-06-15
8419,5800,Retirement,143084.88,2023-04-14
8420,5023,Retirement,467784.41,2021-10-15
8421,4545,Brokerage,424079.32,2024-08-18
8422,9685,Brokerage,444261.84,2024-07-31
8423,4051,Savings,224571.93,2023-01-17
8424,7111,Retirement,99666.3,2021-05-02
8425,5001,Brokerage,53805.38,2024-04-04
8426,5201,Savings,399497.52,2025-05-07
8427,6770,Retirement,209428.37,2025-07-06
8428,5153,Savings,456921.63,2021-02-03
8429,2679,Savings,185452.29,2025-07-21
8430,6701,Brokerage,77852.77,2021-10-03
8431,7797,Brokerage,79536.57,2024-03-15
8432,4334,Brokerage,241958.83,2024-01-16
8433,703,Brokerage,336576.7,2024-05-24
8434,1292,Savings,331722.05,2021-09-12
8435,661,Retirement,201580.68,2023-12-21
8436,5262,Savings,401906.67,2024-06-13
8437,1790,Retirement,26760.11,2020-11-20
8438,3827,Retirement,91552.6,2024-06-28
8439,7346,Retirement,256773.5,2021-07-15
8440,3780,Brokerage,474409.02,2022-02-13
8441,8307,Retirement,189248.38,2022-10-10
8442,8968,Brokerage,318674.96,2024-08-30
8443,7069,Brokerage,465966.71,2021-07-28
8444,1422,Savings,47153.55,2022-01-27
8445,122,Brokerage,338757.62,2022-01-09
8446,3049,Brokerage,211018.79,2021-03-17
8447,3938,Retirement,121428.08,2023-02-14
8448,3523,Retirement,120938.79,2023-09-10
8449,742,Brokerage,105016.67,2025-05-27
8450,1233,Savings,497626.43,2021-09-18
8451,3159,Retirement,32910.8,2021-12-06
8452,5644,Savings,238180.94,2021-06-22
8453,1955,Retirement,373553.83,2020-12-23
8454,2342,Retirement,57789.28,2024-02-18
8455,1781,Savings,499397.64,2022-06-15
8456,7558,Retirement,462226.77,2021-10-25
8457,2795,Brokerage,219843.28,2022-10-08
8458,4184,Retirement,267032.23,2023-04-10
8459,3752,Savings,168623.83,2024-02-14
8460,1984,Retirement,411532.36,2024-02-08
8461,5303,Retirement,395718.27,2024-04-29
8462,6842,Retirement,223292.52,2024-03-05
8463,3179,Brokerage,324213.13,2024-08-08
8464,6496,Savings,264564.95,2024-02-28
8465,9707,Brokerage,199285.11,2023-04-30
8466,3792,Retirement,316729.46,2023-06-08
8467,309,Brokerage,270445.91,2023-06-01
8468,8564,Savings,130609.87,2022-03-08
8469,8992,Brokerage,17900.44,2024-08-04
8470,4886,Savings,332287.35,2024-09-28
8471,7765,Savings,366579.09,2024-08-26
8472,1705,Retirement,183628.78,2020-11-05
8473,7104,Brokerage,257136.56,2021-02-20
8474,774,Savings,395062.59,2024-12-29
8475,4336,Brokerage,251668.98,2025-01-26
8476,619,Savings,60578.95,2021-05-19
8477,4659,Retirement,402246.68,2023-06-19
8478,3025,Savings,261063.5,2022-02-01
8479,2794,Retirement,28129.01,2022-04-11
8480,3363,Retirement,344703.19,2021-10-19
8481,557,Savings,226043.3,2023-08-25
8482,7110,Brokerage,34487.19,2023-10-01
8483,9241,Brokerage,343221.45,2023-10-04
8484,8459,Brokerage,90942.53,2021-03-25
8485,2191,Brokerage,292683.57,2022-02-20
8486,3301,Savings,370935.13,2023-04-25
8487,114,Retirement,166378.25,2021-10-10
8488,3756,Brokerage,386996.76,2021-05-09
8489,8596,Savings,111077.72,2021-12-05
8490,9301,Brokerage,325538.69,2022-04-06
8491,6584,Retirement,242492.02,2024-10-23
8492,4180,Savings,88385.39,2020-08-26
8493,7820,Brokerage,278236.64,2024-10-23
8494,6671,Savings,403994.57,2020-12-14
8495,3334,Brokerage,462549.86,2025-03-21
8496,7784,Savings,61404.08,2024-11-19
8497,2644,Savings,241128.03,2024-08-08
8498,9149,Brokerage,276924.21,2023-12-16
8499,5961,Retirement,448526.9,2022-03-25
8500,9497,Brokerage,179347.05,2024-08-11
8501,8256,Savings,120780.53,2020-09-04
8502,2866,Brokerage,96049.28,2024-05-25
8503,7974,Brokerage,201084.96,2024-07-03
8504,3908,Brokerage,249347.21,2021-12-04
8505,1191,Savings,234148.24,2022-12-17
8506,8538,Retirement,198850.55,2021-07-12
8507,2532,Savings,244024.05,2021-06-19
8508,9796,Brokerage,233398.84,2022-12-25
8509,6778,Savings,341283.26,2023-09-02
8510,8696,Savings,30832.48,2020-11-12
8511,5547,Savings,10292.44,2022-12-09
8512,9629,Brokerage,205811.66,2021-04-06
8513,8799,Brokerage,82685.18,2025-01-03
8514,8368,Savings,117890.17,2023-09-17
8515,9988,Savings,106803.84,2024-04-06
8516,8849,Retirement,452382.21,2022-01-31
8517,9296,Brokerage,470592.71,2024-12-20
8518,949,Savings,445843.99,2020-12-16
8519,3012,Retirement,321355.23,2023-12-18
8520,8469,Brokerage,133316.93,2024-02-13
8521,9375,Retirement,121213.43,2021-01-01
8522,5189,Brokerage,412905.26,2024-11-03
8523,6910,Savings,255874.27,2021-07-15
8524,2436,Brokerage,472943.11,2020-12-03
8525,2857,Brokerage,216528.95,2024-04-01
8526,4924,Savings,204233.57,2023-03-15
8527,1401,Retirement,213066.6,2025-03-02
8528,2610,Brokerage,496666.4,2022-04-01
8529,6371,Retirement,274032.99,2023-07-08
8530,1058,Savings,285881.83,2023-02-14
8531,6320,Retirement,13890.53,2023-02-26
8532,1387,Retirement,350395.82,2022-12-24
8533,1270,Brokerage,278486.66,2023-06-01
8534,15,Retirement,143901.26,2023-07-16
8535,1724,Brokerage,13759.91,2024-10-24
8536,9206,Brokerage,377427.08,2025-06-27
8537,2100,Retirement,271991.98,2025-03-26
8538,5040,Savings,161511.85,2022-12-16
8539,3045,Brokerage,407220.68,2024-04-06
8540,8922,Savings,487456.09,2024-04-12
8541,6976,Savings,30463.16,2024-07-29
8542,3627,Brokerage,397869.99,2021-05-19
8543,7524,Retirement,7793.61,2020-12-28
8544,6816,Brokerage,303666.44,2021-02-18
8545,5437,Savings,28465.04,2024-10-27
8546,3936,Retirement,276452.55,2024-11-10
8547,9538,Brokerage,210454.99,2023-03-28
8548,7775,Retirement,32598.77,2024-01-03
8549,6765,Savings,272134.01,2022-01-30
8550,3594,Retirement,199356.37,2022-04-20
8551,3993,Savings,119527.98,2021-05-13
8552,6088,Retirement,389433.41,2021-08-31
8553,8310,Retirement,173540.49,2024-04-08
8554,5615,Retirement,223707.77,2022-10-08
8555,8126,Savings,177906.76,2023-01-28
8556,2263,Savings,302739.05,2020-08-24
8557,5558,Savings,113025.2,2022-02-10
8558,1208,Savings,486344.33,2025-01-30
8559,8406,Savings,91884.94,2022-03-25
8560,4779,Retirement,268370.01,2024-10-17
8561,9267,Brokerage,91005.09,2024-02-16
8562,6183,Brokerage,137434.15,2022-09-04
8563,4402,Retirement,158819.12,2023-02-22
8564,2989,Retirement,415465.15,2021-04-27
8565,6389,Retirement,318418.02,2022-05-09
8566,2547,Brokerage,492977.65,2023-02-24
8567,8472,Brokerage,307013.66,2025-04-18
8568,9630,Savings,271011.4,2021-11-01
8569,1174,Retirement,378307.09,2023-06-05
8570,56,Brokerage,216270.01,2024-03-17
8571,6735,Brokerage,380848.58,2020-12-10
8572,9652,Retirement,-3710.24,2023-10-30
8573,8322,Savings,478241.63,2023-12-15
8574,4982,Brokerage,242877.61,2025-02-21
8575,1476,Savings,74165.84,2024-01-28
8576,8994,Brokerage,253816.29,2021-03-15
8577,6150,Retirement,156105.89,2023-12-08
8578,1969,Brokerage,259624.68,2021-08-09
8579,1666,Savings,411889.42,2025-06-11
8580,7578,Brokerage,432646.08,2021-07-01
8581,8232,Brokerage,310445.97,2022-07-19
8582,3386,Savings,35439.25,2024-09-16
8583,2096,Savings,148515.18,2021-11-10
8584,2728,Savings,232829.01,2021-01-26
8585,6016,Savings,141920.3,2024-07-14
8586,5882,Brokerage,28309.4,2022-02-17
8587,6612,Retirement,221396.25,2020-10-09
8588,5979,Retirement,234763.06,2023-10-16
8589,8544,Retirement,102155.1,2023-06-11
8590,2433,Savings,30977.12,2021-06-22
8591,177,Savings,452826.68,2023-11-10
8592,8117,Savings,372848.64,2021-11-21
8593,53,Retirement,194118.63,2023-10-30
8594,5528,Retirement,236816.71,2021-09-19
8595,8575,Savings,310903.82,2022-08-11
8596,4651,Brokerage,20650.65,2024-04-28
8597,6632,Brokerage,388299.72,2022-09-08
8598,7072,Retirement,413164.24,2025-03-16
8599,6686,Savings,430053.52,2022-02-17
8600,5618,Brokerage,491629.34,2023-01-10
8601,7218,Retirement,199966.87,2022-09-01
8602,2696,Retirement,142394.93,2024-04-22
8603,6137,Retirement,298417.19,2024-03-16
8604,9665,Brokerage,252684.01,2022-02-18
8605,4807,Brokerage,111222.3,2023-05-30
8606,6342,Savings,487433.22,2023-03-13
8607,5377,Retirement,162861.89,2022-12-01
8608,5931,Retirement,193565.41,2022-02-21
8609,274,Retirement,276080.16,2020-10-13
8610,4397,Brokerage,206050.12,2021-01-07
8611,6107,Brokerage,113910.83,2022-03-15
8612,8600,Savings,74487.66,2023-11-25
8613,5084,Savings,350737.03,2023-05-22
8614,7131,Savings,197129.27,2021-07-10
8615,823,Savings,350623.14,2020-08-21
8616,1890,Savings,230457.64,2022-07-09
8617,5247,Savings,275767.0,2024-09-23
8618,4726,Brokerage,141008.69,2020-11-01
8619,322,Brokerage,206613.23,2024-11-03
8620,3655,Retirement,260853.6,2023-03-25
8621,4262,Retirement,48175.52,2022-11-03
8622,6396,Brokerage,453451.26,2023-01-20
8623,3951,Retirement,304295.03,2022-02-26
8624,2699,Brokerage,325752.12,2021-11-18
8625,9951,Brokerage,438982.8,2025-06-05
8626,9842,Savings,342362.38,2024-06-29
8627,4822,Brokerage,471595.48,2025-03-05
8628,1150,Savings,77479.38,2022-07-28
8629,3233,Retirement,496784.95,2025-03-24
8630,5301,Retirement,414856.57,2024-03-03
8631,9940,Savings,296266.39,2023-10-15
8632,671,Retirement,88697.11,2020-12-09
8633,6572,Retirement,389729.13,2024-09-20
8634,9127,Retirement,61215.59,2022-09-27
8635,4089,Brokerage,187702.97,2024-11-10
8636,3437,Retirement,170971.31,2022-09-08
8637,8633,Brokerage,218240.53,2025-03-11
8638,1208,Savings,338910.35,2021-07-28
8639,1789,Brokerage,138833.23,2025-01-16
8640,3869,Retirement,240269.35,2024-03-26
8641,7918,Retirement,498368.75,2023-06-02
8642,9933,Retirement,401293.95,2021-06-11
8643,3306,Savings,59953.05,2022-07-14
8644,2173,Retirement,434489.64,2024-05-03
8645,6276,Retirement,105151.45,2022-01-02
8646,1304,Savings,207946.46,2024-10-23
8647,5139,Retirement,388629.29,2022-10-19
8648,9546,Brokerage,403574.08,2022-06-08
8649,494,Savings,149398.1,2025-06-22
8650,4325,Savings,7075.68,2025-06-22
8651,2675,Savings,350955.87,2021-11-12
8652,4552,Retirement,97705.71,2020-07-29
8653,8657,Brokerage,185419.2,2021-08-23
8654,9634,Retirement,198859.55,2021-09-13
8655,4569,Brokerage,113951.21,2023-12-10
8656,6368,Retirement,240886.71,2022-12-27
8657,8945,Savings,210348.98,2023-02-11
8658,8294,Savings,495034.55,2024-04-07
8659,6404,Savings,435164.71,2022-01-08
8660,8510,Retirement,256699.64,2020-09-20
8661,3801,Savings,456020.51,2021-11-24
8662,4867,Brokerage,267311.58,2022-08-01
8663,3922,Retirement,289963.2,2021-09-06
8664,4675,Savings,21734.09,2021-02-24
8665,4612,Retirement,126508.08,2021-06-23
8666,4569,Brokerage,226310.97,2025-01-27
8667,7418,Brokerage,177962.08,2022-07-26
8668,4468,Retirement,361802.89,2024-01-10
8669,7872,Savings,203042.22,2022-07-17
8670,998,Savings,163693.16,2022-12-30
8671,7538,Savings,77370.28,2025-03-23
8672,7787,Retirement,451939.52,2020-12-16
8673,7478,Retirement,489972.07,2023-05-27
8674,4026,Savings,57572.81,2024-04-15
8675,4138,Retirement,397912.69,2022-05-12
8676,3920,Retirement,270799.84,2024-05-16
8677,9157,Brokerage,110335.8,2021-10-31
8678,6782,Savings,474568.55,2021-05-15
8679,9983,Savings,53150.54,2023-12-24
8680,305,Savings,324347.97,2023-02-14
8681,6097,Savings,244877.86,2025-07-09
8682,7522,Brokerage,444776.43,2020-11-23
8683,7696,Retirement,9848.5,2022-03-25
8684,3136,Savings,325294.24,2022-10-10
8685,3531,Savings,312101.04,2021-12-05
8686,5281,Retirement,484046.72,2020-12-03
8687,7404,Savings,464816.13,2024-01-22
8688,7834,Savings,384641.05,2023-08-24
8689,6463,Brokerage,41455.2,2020-09-24
8690,7852,Retirement,28859.58,2023-07-19
8691,6607,Brokerage,200197.39,2023-03-17
8692,7204,Savings,381443.73,2021-03-14
8693,8643,Retirement,30350.86,2022-01-18
8694,3809,Brokerage,381629.93,2021-07-04
8695,6428,Brokerage,394515.85,2023-01-16
8696,1956,Brokerage,227.09,2023-03-31
8697,3243,Brokerage,370832.4,2025-03-17
8698,6719,Brokerage,148038.35,2024-04-19
8699,8450,Retirement,148095.29,2021-08-30
8700,9995,Retirement,198212.02,2022-11-30
8701,6001,Retirement,281345.97,2022-11-14
8702,7414,Brokerage,387754.71,2021-10-29
8703,3687,Retirement,144956.27,2022-05-02
8704,4071,Retirement,482733.16,2022-10-05
8705,5513,Retirement,47108.6,2021-08-31
8706,1785,Savings,229864.13,2021-09-26
8707,2792,Brokerage,452052.42,2020-11-13
8708,515,Brokerage,348818.65,2024-03-20
8709,8701,Savings,121014.03,2024-02-09
8710,4173,Savings,77577.63,2023-10-21
8711,150,Brokerage,393877.56,2022-10-19
8712,9654,Brokerage,410523.45,2021-08-27
8713,5823,Brokerage,428538.55,2021-05-02
8714,5265,Brokerage,140861.86,2022-02-23
8715,5815,Retirement,259941.41,2022-01-13
8716,6862,Savings,14911.5,2022-10-17
8717,1305,Savings,80550.86,2024-06-21
8718,3580,Brokerage,40184.4,2025-05-21
8719,5180,Brokerage,402104.16,2024-04-17
8720,239,Retirement,445632.62,2022-04-09
8721,2013,Retirement,316818.47,2023-04-20
8722,5359,Savings,343203.06,2022-01-24
8723,2383,Retirement,208693.21,2024-03-20
8724,6837,Brokerage,324085.17,2021-09-26
8725,2860,Retirement,221777.88,2024-12-17
8726,9350,Savings,424260.44,2024-04-30
8727,3957,Brokerage,115706.61,2021-01-28
8728,5386,Retirement,469016.71,2024-02-08
8729,5091,Brokerage,5061.24,2021-03-23
8730,9035,Retirement,124531.32,2024-04-17
8731,5251,Retirement,193837.8,2024-12-16
8732,6197,Brokerage,204155.4,2023-04-27
8733,2872,Savings,419822.52,2025-07-23
8734,5964,Brokerage,364335.62,2020-08-10
8735,4610,Brokerage,2014.35,2022-05-29
8736,1275,Savings,149994.83,2025-03-08
8737,7977,Brokerage,332524.82,2023-01-04
8738,6684,Retirement,412324.05,2024-11-26
8739,3473,Retirement,315441.53,2021-08-17
8740,7013,Retirement,349075.77,2021-07-14
8741,5932,Retirement,211891.59,2021-06-01
8742,1042,Brokerage,408194.5,2022-11-08
8743,1009,Brokerage,379226.06,2023-02-28
8744,8875,Retirement,367400.82,2024-05-13
8745,6740,Retirement,336085.85,2021-09-30
8746,7137,Retirement,147871.01,2025-01-15
8747,849,Brokerage,435708.18,2024-09-27
8748,8406,Savings,82307.0,2022-11-21
8749,8359,Savings,52834.45,2024-02-29
8750,4917,Savings,101129.11,2020-08-14
8751,5472,Brokerage,166523.49,2025-05-10
8752,4296,Brokerage,168140.02,2023-04-05
8753,7042,Brokerage,413847.07,2021-09-26
8754,8732,Savings,431066.93,2024-08-26
8755,39,Retirement,345249.71,2024-05-14
8756,8376,Brokerage,417022.68,2021-08-06
8757,4065,Savings,138281.36,2021-09-15
8758,7449,Retirement,422640.69,2021-10-31
8759,4012,Savings,381172.5,2021-10-11
8760,711,Retirement,334693.43,2022-12-11
8761,1446,Savings,434068.82,2021-11-27
8762,5199,Brokerage,184023.51,2022-04-18
8763,8777,Brokerage,333287.68,2021-09-12
8764,849,Retirement,334168.09,2024-12-27
8765,5166,Retirement,205922.3,2021-04-12
8766,5757,Brokerage,61225.66,2024-04-17
8767,6579,Savings,6657.23,2022-08-13
8768,7058,Brokerage,43334.24,2024-01-28
8769,5715,Savings,224438.27,2024-04-21
8770,7203,Brokerage,160738.99,2025-03-07
8771,18,Brokerage,55010.85,2023-03-14
8772,8768,Retirement,186185.24,2025-01-28
8773,3734,Savings,390198.87,2022-05-23
8774,4448,Brokerage,271260.18,2024-10-01
8775,5250,Retirement,334744.46,2024-07-31
8776,1003,Savings,494860.75,2024-01-04
8777,3453,Brokerage,285370.44,2022-11-15
8778,784,Retirement,277901.45,2022-12-10
8779,3981,Brokerage,439660.49,2025-06-02
8780,5608,Savings,90419.4,2023-05-11
8781,442,Brokerage,116146.63,2022-05-05
8782,4450,Savings,364223.41,2025-01-25
8783,3428,Brokerage,371734.67,2021-03-02
8784,2607,Retirement,66805.0,2023-06-17
8785,5421,Savings,178974.12,2021-02-10
8786,6025,Savings,169826.92,2023-04-04
8787,6269,Brokerage,443497.03,2022-04-09
8788,4941,Savings,246401.99,2023-01-10
8789,6301,Retirement,365283.81,2021-11-03
8790,7252,Savings,344178.52,2024-12-05
8791,3760,Savings,117688.76,2025-06-28
8792,9511,Retirement,99798.02,2020-08-13
8793,484,Savings,339429.54,2024-12-20
8794,1302,Savings,249814.97,2024-05-18
8795,5792,Retirement,271207.33,2021-01-04
8796,8696,Brokerage,391532.27,2024-03-24
8797,8673,Brokerage,337820.76,2023-01-28
8798,9272,Retirement,238559.93,2024-07-07
8799,8352,Brokerage,300019.49,2023-05-15
8800,8494,Brokerage,1119.14,2023-05-01
8801,1167,Savings,299267.63,2025-02-01
8802,7081,Retirement,313737.11,2022-09-29
8803,9643,Savings,258928.12,2023-06-13
8804,6623,Savings,344372.2,2023-04-29
8805,291,Retirement,375610.8,2021-10-31
8806,5595,Retirement,74469.37,2021-11-06
8807,5233,Savings,371950.66,2021-10-14
8808,7664,Brokerage,447458.78,2020-08-03
8809,2565,Retirement,45200.06,2023-11-04
8810,8754,Savings,251325.07,2020-12-22
8811,5844,Savings,223259.38,2022-08-29
8812,5378,Brokerage,396307.95,2021-07-24
8813,9047,Brokerage,330588.14,2025-06-25
8814,567,Retirement,167407.69,2022-11-12
8815,2079,Brokerage,122301.99,2021-10-30
8816,9592,Brokerage,442767.8,2022-05-18
8817,4711,Brokerage,288412.05,2022-07-24
8818,6536,Retirement,459395.11,2023-12-26
8819,4119,Retirement,497783.68,2023-08-05
8820,3116,Savings,79712.14,2023-09-26
8821,2442,Retirement,312705.91,2021-02-16
8822,4185,Retirement,1580.51,2023-01-13
8823,7827,Brokerage,315902.71,2021-11-09
8824,9407,Retirement,35756.81,2021-10-11
8825,8871,Savings,310192.05,2022-05-03
8826,7,Brokerage,29121.57,2023-06-07
8827,950,Brokerage,377443.93,2020-12-07
8828,8001,Brokerage,303264.12,2021-08-07
8829,1180,Savings,194366.46,2023-04-03
8830,4140,Brokerage,446069.5,2022-04-07
8831,1353,Savings,387196.3,2025-04-29
8832,6428,Retirement,329455.06,2021-12-29
8833,4499,Retirement,28472.14,2024-09-23
8834,479,Retirement,345661.4,2022-08-17
8835,3603,Retirement,87390.06,2024-02-21
8836,5598,Retirement,180167.87,2021-01-23
8837,409,Savings,120222.34,2022-02-15
8838,3159,Brokerage,323966.89,2024-01-17
8839,1233,Savings,190059.41,2021-04-18
8840,8600,Brokerage,85129.12,2023-04-24
8841,5416,Brokerage,494530.97,2024-11-11
8842,766,Brokerage,418756.76,2021-05-10
8843,8066,Retirement,30080.12,2023-07-02
8844,6279,Retirement,354227.7,2023-03-26
8845,4388,Brokerage,474447.5,2024-02-08
8846,9009,Retirement,7221.46,2021-11-07
8847,4863,Brokerage,275890.81,2021-11-03
8848,3853,Brokerage,195899.95,2022-12-08
8849,2299,Brokerage,61005.25,2021-08-15
8850,4927,Retirement,417571.93,2024-06-30
8851,4131,Retirement,234468.83,2025-02-07
8852,625,Retirement,19363.33,2021-05-28
8853,6447,Brokerage,212179.61,2025-02-08
8854,3882,Retirement,453483.03,2024-11-26
8855,8657,Savings,442200.6,2021-03-12
8856,2696,Brokerage,124096.54,2021-12-26
8857,8903,Brokerage,14874.27,2022-08-01
8858,7523,Brokerage,402191.12,2023-08-04
8859,417,Savings,328654.96,2022-06-09
8860,7716,Savings,404025.47,2024-06-26
8861,8734,Savings,18476.07,2024-11-01
8862,1716,Savings,42990.57,2021-06-12
8863,999,Savings,169146.85,2024-01-10
8864,6402,Retirement,229800.06,2023-09-22
8865,7022,Savings,162176.34,2022-09-20
8866,6069,Retirement,376954.6,2023-08-28
8867,7371,Savings,5750.58,2021-03-07
8868,3691,Savings,108583.99,2022-05-04
8869,7556,Savings,156701.01,2022-10-13
8870,9652,Savings,460280.57,2025-05-31
8871,8016,Savings,488468.31,2025-04-02
8872,340,Savings,379280.43,2022-06-09
8873,9568,Savings,104809.44,2023-02-03
8874,7915,Savings,137589.05,2022-03-31
8875,6590,Retirement,76928.68,2022-08-28
8876,705,Savings,-2748.25,2025-03-08
8877,5175,Brokerage,92766.25,2024-12-06
8878,3474,Brokerage,128187.82,2021-12-15
8879,8923,Brokerage,8150.46,2020-12-08
8880,7586,Brokerage,-3916.91,2022-07-24
8881,2522,Retirement,476245.37,2022-03-15
8882,7678,Retirement,165463.43,2020-11-21
8883,7319,Retirement,97171.89,2024-12-04
8884,7114,Retirement,393900.6,2022-01-24
8885,1465,Retirement,101463.61,2023-09-06
8886,2286,Retirement,35737.54,2024-03-07
8887,7719,Brokerage,409198.5,2024-06-09
8888,3315,Brokerage,92191.84,2023-11-14
8889,5718,Savings,77746.25,2023-03-15
8890,7778,Brokerage,490832.37,2024-11-06
8891,3689,Savings,120339.2,2023-10-20
8892,479,Savings,382169.21,2021-01-21
8893,868,Savings,458602.47,2020-11-04
8894,9067,Savings,494465.24,2024-05-10
8895,214,Savings,443958.52,2020-08-26
8896,8447,Savings,211765.36,2025-06-10
8897,1296,Brokerage,78964.41,2025-01-12
8898,6019,Savings,5452.49,2025-01-11
8899,4990,Savings,439269.68,2025-04-09
8900,985,Retirement,490694.29,2024-10-17
8901,7610,Retirement,59069.57,2021-08-29
8902,1638,Brokerage,219837.18,2023-11-18
8903,6631,Savings,48379.99,2022-11-29
8904,9252,Savings,449491.76,2025-04-03
8905,7437,Retirement,449651.95,2024-04-16
8906,3818,Retirement,59991.2,2024-07-06
8907,5470,Brokerage,465715.95,2022-10-31
8908,7930,Brokerage,413202.24,2022-05-11
8909,7400,Brokerage,31709.22,2021-05-02
8910,7406,Brokerage,467677.46,2022-09-13
8911,8752,Retirement,260619.68,2025-02-19
8912,7097,Retirement,206688.13,2021-11-08
8913,5033,Brokerage,141866.53,2024-07-22
8914,3854,Retirement,436807.63,2021-07-04
8915,5094,Retirement,272374.27,2022-10-27
8916,5500,Brokerage,316077.27,2022-05-16
8917,4782,Brokerage,168110.04,2021-07-18
8918,5203,Retirement,219350.24,2023-11-06
8919,6224,Savings,289385.48,2021-09-24
8920,9334,Savings,345841.89,2021-01-06
8921,7904,Brokerage,338659.96,2025-01-20
8922,9381,Retirement,39660.83,2021-05-07
8923,6321,Brokerage,108399.58,2023-07-12
8924,2640,Savings,323660.77,2023-11-03
8925,7872,Savings,413499.11,2025-06-09
8926,1636,Retirement,336558.43,2025-07-13
8927,279,Savings,173233.67,2021-08-03
8928,1013,Savings,217147.19,2020-10-25
8929,1257,Retirement,320287.52,2022-10-05
8930,1600,Savings,303010.11,2021-04-29
8931,6226,Savings,332051.66,2024-09-13
8932,3646,Brokerage,107916.34,2024-05-04
8933,5030,Retirement,454997.73,2022-12-25
8934,2474,Retirement,357454.72,2024-02-17
8935,6858,Brokerage,349519.22,2024-10-06
8936,5922,Savings,482073.06,2023-01-04
8937,9972,Savings,169007.68,2024-06-01
8938,3768,Brokerage,401197.57,2025-02-26
8939,8276,Retirement,41271.17,2022-06-07
8940,2060,Savings,407241.08,2021-02-28
8941,284,Retirement,88517.96,2024-04-15
8942,8338,Brokerage,157061.06,2023-03-24
8943,6695,Retirement,22052.62,2021-12-25
8944,3163,Brokerage,485042.11,2021-08-30
8945,9433,Savings,24282.47,2024-07-01
8946,1374,Savings,258597.53,2021-07-20
8947,4310,Brokerage,133426.33,2023-03-30
8948,9297,Brokerage,200743.19,2020-09-03
8949,5272,Retirement,261361.6,2021-12-07
8950,8558,Retirement,218677.6,2021-12-15
8951,4077,Retirement,241057.1,2023-05-16
8952,4830,Savings,126597.44,2022-09-08
8953,6954,Retirement,190758.42,2023-05-14
8954,1546,Savings,242840.3,2024-07-05
8955,4756,Brokerage,5398.26,2024-02-16
8956,6670,Retirement,247386.98,2021-10-21
